,card_date_week,Title Match,Champion Status,Match Type,Wrestler,Number of Wins,Number of Single Wins,Number of Triple Threat Wins,Number of Fata Fourway Wins,Number of Tag Team Wins,Number of Single Title Wins,Number of Tag Team Title Wins,Number of Single Title Defenses,Number of Tag Team Title Defenses,Royal Rumble Win,Money in the Bank Win,Number of Losses,Number of Single Losses,Number of Triple Threat Losses,Number of Fata Fourway Losses,Number of Tag Team Losses,Number of Single Title Losses,Number of Tag Team Title Losses,Overall Number of Matches,Date_Month,Positive Count,Neutral Count,Negative Count
145,2023-03-06,No Title Match,No Title Match,Single Match,Sami Zayn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,1,0
146,2023-03-06,No Title Match,No Title Match,Single Match,Sami Zayn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,1,0
147,2023-03-06,No Title Match,No Title Match,Single Match,Sami Zayn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
148,2023-03-06,No Title Match,No Title Match,Single Match,Sami Zayn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,1
149,2023-03-06,No Title Match,No Title Match,Single Match,Sami Zayn,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,1,0
150,2023-03-06,No Title Match,No Title Match,Single Match,Santos Escobar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
151,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,0,8
152,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,5,0
153,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,4,0,0
154,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,4,0,0
155,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,0,4
156,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,2,0
157,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,0,1
158,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,1,0
159,2023-03-06,No Title Match,No Title Match,Tag Team,Braun Strowman,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,1,0,0
160,2023-03-06,No Title Match,No Title Match,Tag Team,Candice LeRae,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
161,2023-03-06,No Title Match,No Title Match,Tag Team,Candice LeRae,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
162,2023-03-06,No Title Match,No Title Match,Tag Team,Drew McIntyre,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
163,2023-03-06,No Title Match,No Title Match,Tag Team,Drew McIntyre,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,4
164,2023-03-06,No Title Match,No Title Match,Tag Team,Drew McIntyre,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,1
165,2023-03-06,No Title Match,No Title Match,Tag Team,Erik,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,No Comment,0,0,0
166,2023-03-06,No Title Match,No Title Match,Tag Team,Giovanni Vinci,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
167,2023-03-06,No Title Match,No Title Match,Tag Team,Ivar,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,No Comment,0,0,0
168,2023-03-06,No Title Match,No Title Match,Tag Team,Karl Anderson,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
169,2023-03-06,No Title Match,No Title Match,Tag Team,Liv Morgan,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
170,2023-03-06,No Title Match,No Title Match,Tag Team,Liv Morgan,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
171,2023-03-06,No Title Match,No Title Match,Tag Team,Ludwig Kaiser,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
172,2023-03-06,No Title Match,No Title Match,Tag Team,Luke Gallows,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
173,2023-03-06,No Title Match,No Title Match,Tag Team,Michin,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
174,2023-03-06,No Title Match,No Title Match,Tag Team,Raquel Rodriguez,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,3,0,0
175,2023-03-06,No Title Match,No Title Match,Tag Team,Ricochet,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2023-03-01,0,0,1
176,2023-03-06,No Title Match,No Title Match,Tag Team,Sheamus,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
177,2023-03-06,WWE Intercontinental Championship,still champion,Single Match,Gunther,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
178,2023-03-06,WWE Raw Women's Title,still champion,Single Match,Bianca BelAir,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
179,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,6
180,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,5,0,0
181,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,5,0,0
182,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,4
183,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
184,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
185,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
186,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,3,0,0
187,2023-03-06,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
188,2023-03-06,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
189,2023-03-06,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,4
190,2023-03-06,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,3,0,0
191,2023-03-06,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,2,0
192,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,6,0,0
193,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,4,0,0
194,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,2
195,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,1,0
196,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,1
197,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,4,0,0
198,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,3,0,0
199,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,2,0
200,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
201,2023-03-13,No Title Match,No Title Match,6 Tag Team,Drew McIntyre,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,1,0
202,2023-03-13,No Title Match,No Title Match,6 Tag Team,Karl Anderson,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,No Comment,0,0,0
203,2023-03-13,No Title Match,No Title Match,6 Tag Team,Luke Gallows,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,No Comment,0,0,0
204,2023-03-13,No Title Match,No Title Match,Single Match,Akira Tozawa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
205,2023-03-13,No Title Match,No Title Match,Single Match,Austin Theory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
206,2023-03-13,No Title Match,No Title Match,Single Match,Austin Theory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
207,2023-03-13,No Title Match,No Title Match,Single Match,Austin Theory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,2
208,2023-03-13,No Title Match,No Title Match,Single Match,Austin Theory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
209,2023-03-13,No Title Match,No Title Match,Single Match,Bianca BelAir,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
210,2023-03-13,No Title Match,No Title Match,Single Match,Bobby Lashley,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,2
211,2023-03-13,No Title Match,No Title Match,Single Match,Bobby Lashley,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
212,2023-03-13,No Title Match,No Title Match,Single Match,Bobby Lashley,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
213,2023-03-13,No Title Match,No Title Match,Single Match,Bobby Lashley,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
214,2023-03-13,No Title Match,No Title Match,Single Match,Bronson Reed,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No Comment,0,0,0
215,2023-03-13,No Title Match,No Title Match,Single Match,Cedric Alexander,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
216,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,16,0,0
217,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,9,0,0
218,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,5,0
219,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,0,3
220,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,2,0
221,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,0,1
222,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,0,1
223,2023-03-13,No Title Match,No Title Match,Single Match,Cody Rhodes,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,1,0,0
224,2023-03-13,No Title Match,No Title Match,Single Match,Dominik Mysterio,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
225,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,6,0,0
226,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,4,0,0
227,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,2
228,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,1,0
229,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,1
230,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,4,0,0
231,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,3,0,0
232,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
233,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
234,2023-03-13,No Title Match,No Title Match,Single Match,Drew McIntyre,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,1,0
235,2023-03-13,No Title Match,No Title Match,Single Match,Rhea Ripley,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,19,0,0
236,2023-03-13,No Title Match,No Title Match,Single Match,Rhea Ripley,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,9,0,0
237,2023-03-13,No Title Match,No Title Match,Single Match,Rhea Ripley,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,4
238,2023-03-13,No Title Match,No Title Match,Single Match,Rhea Ripley,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,3,0
239,2023-03-13,No Title Match,No Title Match,Single Match,Rhea Ripley,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,1
240,2023-03-13,No Title Match,No Title Match,Single Match,Rhea Ripley,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,1,0
241,2023-03-13,No Title Match,No Title Match,Single Match,Seth Rollins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
242,2023-03-13,No Title Match,No Title Match,Single Match,Seth Rollins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
243,2023-03-13,No Title Match,No Title Match,Single Match,Seth Rollins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
244,2023-03-13,No Title Match,No Title Match,Single Match,Seth Rollins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
245,2023-03-13,No Title Match,No Title Match,Single Match,Shotzi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
246,2023-03-13,No Title Match,No Title Match,Single Match,Solo Sikoa,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,0,1
247,2023-03-13,No Title Match,No Title Match,Single Match,Solo Sikoa,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,0,1
248,2023-03-13,No Title Match,No Title Match,Single Match,Solo Sikoa,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2023-03-01,0,0,1
249,2023-03-13,No Title Match,No Title Match,Single Match,Xavier Woods,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
250,2023-03-13,No Title Match,No Title Match,Single Match,Xavier Woods,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,1,0,0
251,2023-03-13,No Title Match,No Title Match,Tag Team,Braun Strowman,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No Comment,0,0,0
252,2023-03-13,No Title Match,No Title Match,Tag Team,Candice LeRae,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,1
253,2023-03-13,No Title Match,No Title Match,Tag Team,Damian Priest,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
254,2023-03-13,No Title Match,No Title Match,Tag Team,Dominik Mysterio,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
255,2023-03-13,No Title Match,No Title Match,Tag Team,Erik,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No Comment,0,0,0
256,2023-03-13,No Title Match,No Title Match,Tag Team,Ivar,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No Comment,0,0,0
257,2023-03-13,No Title Match,No Title Match,Tag Team,Liv Morgan,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,No Comment,0,0,0
258,2023-03-13,No Title Match,No Title Match,Tag Team,Mia Yim,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
259,2023-03-13,No Title Match,No Title Match,Tag Team,Michin,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
260,2023-03-13,No Title Match,No Title Match,Tag Team,Raquel Rodriguez,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,No Comment,0,0,0
261,2023-03-13,No Title Match,No Title Match,Tag Team,Rhea Ripley,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,19,0,0
262,2023-03-13,No Title Match,No Title Match,Tag Team,Rhea Ripley,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,9,0,0
263,2023-03-13,No Title Match,No Title Match,Tag Team,Rhea Ripley,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,4
264,2023-03-13,No Title Match,No Title Match,Tag Team,Rhea Ripley,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,3,0
265,2023-03-13,No Title Match,No Title Match,Tag Team,Rhea Ripley,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,1
266,2023-03-13,No Title Match,No Title Match,Tag Team,Rhea Ripley,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,1,0
267,2023-03-13,No Title Match,No Title Match,Tag Team,Ricochet,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No Comment,0,0,0
268,2023-03-13,No Title Match,No Title Match,Tag Team,Shayna Baszler,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No Comment,0,0,0
269,2023-03-13,WWE Raw Tag Team Championship WWE Smackdown Tag Team Championship,still champion,Tag Team, Jimmy Uso,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,No Comment,0,0,0
270,2023-03-13,WWE Raw Tag Team Championship WWE Smackdown Tag Team Championship,still champion,Tag Team,Jey Uso,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,19,0,0
271,2023-03-13,WWE Raw Tag Team Championship WWE Smackdown Tag Team Championship,still champion,Tag Team,Jey Uso,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,10,0
272,2023-03-13,WWE Raw Tag Team Championship WWE Smackdown Tag Team Championship,still champion,Tag Team,Jey Uso,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,0,0,3
273,2023-03-13,WWE Raw Tag Team Championship WWE Smackdown Tag Team Championship,still champion,Tag Team,Jey Uso,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2023-03-01,1,0,0
274,2023-03-13,WWE Raw Women's Title,still champion,Battle Royal/Andre The Giant Memorial,Bianca BelAir,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No Comment,0,0,0
275,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,22,0,0
276,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,9,0,0
277,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,5
278,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,3
279,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
280,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
281,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,8,0,0
282,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,4,0
283,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,2
284,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
285,2023-03-13,WWE Smackdown Women's Title,still champion,Single Match,Charlotte Flair,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,1
286,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,22,0,0
287,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,9,0,0
288,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,5
289,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,3
290,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
291,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,2,0
292,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,8,0,0
293,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,4,0
294,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,2
295,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,2,0,0
296,2023-03-13,WWE Smackdown Women's Title,still champion,Triple Threat,Charlotte Flair,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-01,0,0,1
297,2023-03-13,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,2023-03-01,0,2,0
298,2023-03-13,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,2023-03-01,1,0,0
299,2023-03-13,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,2023-03-01,0,0,2
300,2023-03-13,WWE United States Championship,still champion,Single Match,Austin Theory,2,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,2023-03-01,2,0,0
